Date time,Hydraulic & pumping (MW),Wind (MW),PV (MW),CSP (MW),Biomass & biogas (MW),Cogeneration (MW),Combined cycle (MW),Importation (MW),Exportation (MW),Demand (MW)
20-12-2030 23:00:00,1424.215,11876.56168555288,0.5987058628928876,89.58281230607905,5000.0,8500.0,308.0991263349424,7000.0,0.0,34199.05733005679
21-12-2030 00:00:00,1358.311,11214.605788086797,0.9687393475975196,89.35486621878624,5000.0,8500.0,0.0,5300.382801370124,0.0,31463.623195023305
21-12-2030 01:00:00,1365.358,10666.353773284382,0.7234362509955724,90.06605801113986,5000.0,8500.0,0.0,4052.7260351379336,0.0,29675.227302684452
21-12-2030 02:00:00,1269.2839999999999,10255.536502281095,1.6755448801794006,90.05694016764815,5000.0,8500.0,0.0,3838.1778964374244,0.0,28954.730883766344
21-12-2030 03:00:00,1225.4289999999999,10711.408123178666,1.0643659784762447,72.78774459434393,5000.0,8500.0,0.0,3364.440613997158,0.0,28875.129847748645
21-12-2030 04:00:00,1236.143,10941.3901084731,1.8044329478855086,68.26529422245434,5000.0,8500.0,0.0,3700.304149024705,0.0,29447.90698466815
21-12-2030 05:00:00,1411.953,11175.972320190223,3.0683675473260488,75.86045785105118,5000.0,8500.0,0.0,6250.22986960753,0.0,32417.08401519613
21-12-2030 06:00:00,1932.24,11791.199891387401,4.565132204558267,83.09090773997949,5000.0,8500.0,3358.8779667922354,7000.0,0.0,37669.973898124175
21-12-2030 07:00:00,2371.984,11801.645283946214,159.0852946657678,89.41869112322824,5000.0,8500.0,6701.229001561147,7000.0,0.0,41623.362271296355
21-12-2030 08:00:00,2597.3269999999998,10822.708300445705,3148.3613028959044,113.45332656738339,5000.0,8500.0,5811.467579843495,7000.0,0.0,42993.31750975248
21-12-2030 09:00:00,2484.313,9317.016972452077,7764.150675742276,568.9443160393921,5000.0,8500.0,2879.8998154927103,7000.0,0.0,43514.324779726456
21-12-2030 10:00:00,2322.2219999999998,8252.925379156657,10545.185143355377,4070.9985870844093,5000.0,8500.0,0.0,4048.3919015470965,0.0,42739.72301114354
21-12-2030 11:00:00,1786.6399999999999,7823.340504461598,11602.873888388525,7337.73043545181,4722.442960592489,8500.0,0.0,0.0,0.0,41773.02778889442
21-12-2030 12:00:00,1756.2930000000001,7041.364351264425,11833.870409475094,7489.396644092961,4739.306813417625,8500.0,0.0,0.0,0.0,41360.231218250105
21-12-2030 13:00:00,1811.029,6428.115115782705,11293.23069992361,8059.918347056419,4020.984906916772,8500.0,0.0,0.0,0.0,40113.27806967951
21-12-2030 14:00:00,1938.5739999999998,6002.767436489335,9375.933381523582,10086.404652307065,3448.6204799727675,8500.0,0.0,0.0,0.0,39352.29995029275
21-12-2030 15:00:00,2214.877,5588.74705844721,5318.44969886364,11525.729190221877,5000.0,8500.0,0.0,1044.5164364848624,0.0,39192.31938401759
21-12-2030 16:00:00,3072.358,5772.460923464007,942.7330616781097,7597.671035557051,5000.0,8500.0,1978.1583980103715,7000.0,0.0,39863.38141870954
21-12-2030 17:00:00,4063.6549999999997,6428.256294513095,4.407140379628201,1546.723616403698,5000.0,8500.0,9655.043592518887,7000.0,0.0,42198.085643815306
21-12-2030 18:00:00,4833.965,6510.200463309147,1.8792711807471194,225.1742628713413,5000.0,8500.0,11078.965101707283,7000.0,0.0,43150.18409906852
21-12-2030 19:00:00,4035.011,7383.854783739224,0.9230048719598684,179.9224056219703,5000.0,8500.0,11340.462009154075,7000.0,0.0,43440.17320338723
21-12-2030 20:00:00,3087.742,8316.408137091781,1.9624247728155764,180.61536172734048,5000.0,8500.0,10782.614378475286,7000.0,0.0,42869.34230206722
21-12-2030 21:00:00,2345.3720000000003,9092.251266222034,1.4094533855603395,183.7336642015063,5000.0,8500.0,8363.799673845817,7000.0,0.0,40486.56605765492
21-12-2030 22:00:00,1673.117,9538.913266824205,1.3055113954747688,168.22421242210268,5000.0,8500.0,5017.704610098353,7000.0,0.0,36899.264600740134
21-12-2030 23:00:00,1639.249,9657.05786228012,0.540498348444968,160.61993095001412,5000.0,8500.0,1829.3773385137174,7000.0,0.0,33786.844630092295
22-12-2030 00:00:00,1456.803,10213.63025472549,0.8772703963222174,159.8905034706771,5000.0,8500.0,0.0,5420.489184150312,0.0,30751.6902127428
22-12-2030 01:00:00,1236.106,10406.878267768589,0.6652287365476529,172.81960554192597,5000.0,8500.0,0.0,3868.11220601487,0.0,29184.58130806193
22-12-2030 02:00:00,1212.2279999999998,10561.602822315412,1.4343994631808763,177.44235219222438,5000.0,8500.0,0.0,2954.3526121089926,0.0,28407.06018607981
22-12-2030 03:00:00,1114.1029999999998,10897.006815920666,1.3928226671466484,176.0108507640255,5000.0,8500.0,0.0,2538.7145273383703,0.0,28227.228016690206
22-12-2030 04:00:00,1103.695,11651.623631262364,0.9271625515632913,186.38695665759474,5000.0,8500.0,0.0,2422.3766721599677,0.0,28865.00942263149
22-12-2030 05:00:00,1409.09,12322.85698815404,3.8209075555455816,185.63017564778258,5000.0,8500.0,0.0,4055.6541493021796,0.0,31477.05222065955
22-12-2030 06:00:00,2837.507,13137.718618081928,4.718966349884913,167.15742473357224,5000.0,8500.0,0.0,6969.763806093899,0.0,36616.86581525928
22-12-2030 07:00:00,3784.2790000000005,13492.295416670071,185.86906667101763,158.4042949815279,5000.0,8500.0,2520.24938592899,7000.0,0.0,40641.09716425161
22-12-2030 08:00:00,4375.0470000000005,13165.877357579608,3071.943151784993,157.78428162409142,5000.0,8500.0,648.9275385446563,7000.0,0.0,41919.57932953335
22-12-2030 09:00:00,4866.59,12194.307336919417,7409.018314736311,629.441207606907,5000.0,8500.0,0.0,3827.8007146084637,0.0,42427.1575738711
22-12-2030 10:00:00,4312.666,11737.232946578528,10014.449026619246,3710.5337624830327,3484.9116511373104,8500.0,0.0,0.0,0.0,41759.79338681811
22-12-2030 11:00:00,3588.755,11796.735197712671,11116.026237546123,7169.260041255429,0.0,7042.720652037102,0.0,0.0,0.0,40713.497128551324
22-12-2030 12:00:00,2042.159,12248.470465158834,11252.776477382306,7759.558346752414,0.0,6841.2589264172675,0.0,0.0,0.0,40144.22321571082
22-12-2030 13:00:00,1934.7099999999998,12997.751824585812,10328.108533581068,8252.851915341063,0.0,5212.773684440264,0.0,0.0,0.0,38726.195957948206
22-12-2030 14:00:00,2012.8990000000001,13048.015119584472,8480.136364888514,9776.215616718993,0.0,4344.533607414471,0.0,0.0,0.0,37661.79970860645
22-12-2030 15:00:00,2159.224,12836.701729521541,4804.01584385253,10501.25741333651,0.0,7158.776090232439,0.0,0.0,0.0,37459.975076943025
22-12-2030 16:00:00,3046.876,13094.675606723189,914.9181851312111,6972.9072816613925,5000.0,8500.0,0.0,340.6698442323177,0.0,37870.046917748106
22-12-2030 17:00:00,4054.461,13996.969041032273,4.536028447334308,1435.1850369695744,5000.0,8500.0,175.25919509543746,7000.0,0.0,40166.41030154462
22-12-2030 18:00:00,3772.61,14480.335678045694,1.7878022294718172,418.07135978201904,5000.0,8500.0,1649.6814820636027,7000.0,0.0,40822.48632212079
22-12-2030 19:00:00,3255.653,14172.993248967854,0.7068055325818813,265.5663095396294,5000.0,8500.0,2763.6088264825958,7000.0,0.0,40958.52819052266
22-12-2030 20:00:00,2995.805,13753.193710429787,1.0144738232351707,220.78858015182743,5000.0,8500.0,2789.8063401533836,7000.0,0.0,40260.60810455823
22-12-2030 21:00:00,2428.524,13510.470803090211,1.1184158133207414,108.08291675076451,5000.0,8500.0,1725.1107983008296,7000.0,0.0,38273.30693395512
22-12-2030 22:00:00,1666.626,13225.98099343541,0.6319672997202702,68.00087676119466,5000.0,8500.0,0.0,6905.948099353125,0.0,35367.18793684945
22-12-2030 23:00:00,1345.9260000000002,12689.353305265062,0.4822908339970483,69.43237818939359,5000.0,8500.0,0.0,4889.934088445803,0.0,32495.128062734253
23-12-2030 00:00:00,1232.384,12516.40752704797,0.8356936002879889,72.39567732420028,5000.0,8500.0,0.0,2419.181791533503,0.0,29741.20468950596
23-12-2030 01:00:00,1136.9609999999998,12476.455779837761,0.7608553674263779,94.87116153127253,5000.0,8500.0,0.0,460.7773442699454,0.0,27669.826141006404
23-12-2030 02:00:00,1190.152,12125.494623539591,1.6422834433520181,86.80187004110664,4776.463808779563,8500.0,0.0,0.0,0.0,26680.55458580361
23-12-2030 03:00:00,1099.77,11819.749164256156,1.5840759289040987,92.29081182311778,4628.247896306444,8500.0,0.0,0.0,0.0,26141.641948314624
23-12-2030 04:00:00,1108.956,11532.802477994579,0.8855857555290629,92.80141105865371,4771.711593583539,8500.0,0.0,0.0,0.0,26007.1570683923
23-12-2030 05:00:00,1115.7979999999998,11084.42249725767,3.205570974239002,91.92609808344928,5000.0,8500.0,0.0,914.9798241599146,0.0,26710.33199047527
23-12-2030 06:00:00,1413.6699999999998,10611.9137880542,4.548501486144577,88.51602461754867,5000.0,8500.0,0.0,2792.693590240726,0.0,28411.341904398618
23-12-2030 07:00:00,1538.7640000000001,9912.46118649468,130.83801944011307,69.76973839858697,5000.0,8500.0,0.0,5193.677898803246,0.0,30345.510843136624
23-12-2030 08:00:00,1584.36,9720.632294715499,2498.07110916335,83.79298168884138,5000.0,8500.0,0.0,5931.529335735882,0.0,33318.38572130357
23-12-2030 09:00:00,1636.1840000000002,9433.632437243776,6434.516423208448,538.2992440637452,5000.0,8500.0,0.0,4224.5072480214,0.0,35767.13935253737
23-12-2030 10:00:00,1636.02,8805.418256340774,8789.056117102435,3532.7175787076476,4871.9605522433885,8500.0,0.0,0.0,0.0,36135.17250439424
23-12-2030 11:00:00,1627.387,8513.073775504306,9578.11302527883,6097.6763670483815,1037.3141198217618,8500.0,0.0,0.0,0.0,35353.56428765328
23-12-2030 12:00:00,1533.2469999999998,8536.59011830918,9629.131911692431,6821.82461500371,72.7535665608084,8500.0,0.0,0.0,0.0,35093.54721156613
23-12-2030 13:00:00,1594.234,8338.281672852123,9154.611780874182,7549.32822936399,0.0,7780.580034105421,0.0,0.0,0.0,34417.035717195715
23-12-2030 14:00:00,1914.4319999999998,7693.929112924601,7675.621203946594,9010.36235263257,0.0,7159.304425961896,0.0,0.0,0.0,33453.64909546566
23-12-2030 15:00:00,2023.6299999999999,6694.022504236242,4431.7621582396705,10155.964680305344,911.2303311709366,8500.0,0.0,0.0,0.0,32716.609673952193
23-12-2030 16:00:00,2410.654,6362.0654718405,815.7575265895765,6676.832667798492,5000.0,8500.0,0.0,3146.1181912290376,0.0,32911.4278574576
23-12-2030 17:00:00,3581.005,6620.055850452196,4.619182039402765,1157.8111201081767,5000.0,8500.0,3607.0418945807105,7000.0,0.0,35470.533047180485
23-12-2030 18:00:00,4110.479,7017.011937017246,2.087155160918261,261.73681527311,5000.0,8500.0,4577.24775512956,7000.0,0.0,36468.562662580836
23-12-2030 19:00:00,4047.384,7257.4044785603965,1.0477352600625534,221.6365395965568,5000.0,8500.0,4911.689677111939,7000.0,0.0,36939.16243052896
23-12-2030 20:00:00,3500.148,7733.123628762724,1.209884764596044,231.65704959394918,5000.0,8500.0,4981.003433365437,7000.0,0.0,36947.14199648671
23-12-2030 21:00:00,2763.2580000000003,7775.180222498741,1.3595612303192657,240.75665739867864,5000.0,8500.0,4327.772086494129,7000.0,0.0,35608.326527621866
23-12-2030 22:00:00,2261.6349999999998,8434.083359106402,1.0144738232351707,158.43164851200302,5000.0,8500.0,1935.39007078973,7000.0,0.0,33290.55455223137
23-12-2030 23:00:00,1470.7379999999998,8815.804977219426,0.4365563583593972,86.18185668367016,5000.0,8500.0,0.0,6443.155918883345,0.0,30316.317309144804
24-12-2030 00:00:00,1262.6589999999999,8697.775891633828,0.7566976878229552,4.267150754121628,5000.0,8500.0,0.0,4285.330801867945,0.0,27750.789541943715
24-12-2030 01:00:00,1169.705,8336.648033257616,0.3242990090669808,0.0,5000.0,8500.0,0.0,2739.1002951188657,0.0,25745.77762738555
24-12-2030 02:00:00,1145.688,8136.460260545374,1.550814492076716,0.0,5000.0,8500.0,0.0,1955.0962531902805,0.0,24738.795328227727
24-12-2030 03:00:00,1101.705,8112.42870704908,1.496764657232219,0.0,5000.0,8500.0,0.0,1413.993113892113,0.0,24129.623585598423
24-12-2030 04:00:00,1121.265,7923.966102919184,1.056050619269399,0.0,5000.0,8500.0,0.0,1606.8858828133816,0.0,24153.173036351836
24-12-2030 05:00:00,1125.127,7985.646540179338,3.83338059435585,0.0,5000.0,8500.0,0.0,1868.0638025658045,0.0,24482.6707233395
24-12-2030 06:00:00,1200.021,8151.098844745758,4.124418166595448,0.0,5000.0,8500.0,0.0,2707.197971004578,0.0,25562.442233916932
24-12-2030 07:00:00,1210.346,8318.331468107088,111.57133215785166,0.0,5000.0,8500.0,0.0,3779.8873878315426,0.0,26920.136188096483
24-12-2030 08:00:00,1415.438,8089.469745205745,2264.7837066152947,15.518569622895324,5000.0,8500.0,0.0,4476.819388976182,0.0,29762.029410420113
24-12-2030 09:00:00,1516.8480000000002,7587.575691691214,6012.453735946582,364.3581437723385,5000.0,8500.0,0.0,3490.343040570733,0.0,32471.57861198087
24-12-2030 10:00:00,1759.5829999999999,7064.037288666971,8365.954009939713,3243.0619266629137,4404.238734228791,8500.0,0.0,0.0,0.0,33336.87495949839
24-12-2030 11:00:00,2017.855,6532.215177799878,9460.937141015564,6042.03928606195,241.02324593309459,8500.0,0.0,0.0,0.0,32794.06985081048
24-12-2030 12:00:00,1507.095,6017.34918249956,9778.226302271174,6256.828325196231,661.7818294239314,8500.0,0.0,0.0,0.0,32721.280639390898
24-12-2030 13:00:00,1616.8169999999998,5556.945174309481,9228.11124090349,6000.088088156578,1316.217233562329,8500.0,0.0,0.0,0.0,32218.178736931877
24-12-2030 14:00:00,1856.8719999999998,4892.297713515974,7763.468816287314,7075.373606821262,817.2360649152197,8500.0,0.0,0.0,0.0,30905.24820153977
24-12-2030 15:00:00,1975.804,4405.150420112121,4420.1040246316725,8475.71024596551,2518.7238975213404,8500.0,0.0,0.0,0.0,30295.492588230645
24-12-2030 16:00:00,2672.128,4020.7152367916115,753.213552315287,5682.495363653237,5000.0,8500.0,0.0,4141.627298177496,0.0,30770.179450937634
24-12-2030 17:00:00,4730.98,4049.0518248197823,3.0060023532747064,1388.2737322047117,5000.0,8500.0,3533.5844774773796,7000.0,0.0,34204.89603685515
24-12-2030 18:00:00,5636.803,4197.260155888632,1.4219264243706082,601.0026537562546,5000.0,8500.0,4274.417482143988,7000.0,0.0,35210.905218213244
24-12-2030 19:00:00,5273.162,4225.688418417055,0.6735440957544987,152.76946770364933,5000.0,8500.0,4131.230524856663,7000.0,0.0,34283.52395507312
24-12-2030 20:00:00,4215.63,4322.2106662433225,1.9125326175745023,143.84309892526244,5000.0,8500.0,3350.651100497136,7000.0,0.0,32534.247398283296
24-12-2030 21:00:00,3228.375,4639.134914087595,0.9645816679940966,143.7428026468536,5000.0,8500.0,1426.724928008105,7000.0,0.0,29938.94222641055
24-12-2030 22:00:00,3037.851,5036.001159642397,1.0643659784762447,125.73506175072065,5000.0,8500.0,92.54174164001961,7000.0,0.0,28793.193329011614
24-12-2030 23:00:00,2504.205,5325.058192899794,0.2660914946190612,11.3243616167074,5000.0,8500.0,0.0,6548.3132470538185,0.0,27889.166893064936
25-12-2030 00:00:00,1914.661,5635.887919967254,0.5987058628928876,0.0,5000.0,8500.0,0.0,5508.545729247337,0.0,26559.69335507748
25-12-2030 01:00:00,1547.448,5902.050163531494,0.4947638728073169,0.0,5000.0,8500.0,0.0,3910.6367493492835,0.0,24860.629676753586
25-12-2030 02:00:00,1116.1550000000002,6159.512497021734,1.4343994631808763,0.0,5000.0,8500.0,0.0,2669.19837014499,0.0,23446.300266629903
25-12-2030 03:00:00,1116.995,6349.198038985003,1.475976259215105,0.0,5000.0,8500.0,0.0,1619.1736106665194,0.0,22586.842625910736
25-12-2030 04:00:00,1080.966,6931.017588800021,0.8647973575119489,0.0,5000.0,8500.0,0.0,912.4566849984785,0.0,22425.305071156014
25-12-2030 05:00:00,977.474,7693.918111984572,3.309512964324573,0.0,5000.0,8500.0,0.0,580.4903803146844,0.0,22755.19200526358
25-12-2030 06:00:00,1493.946,8309.041174251459,3.0933136249465862,0.0,5000.0,8500.0,0.0,73.65852125215679,0.0,23379.739009128563
25-12-2030 07:00:00,1500.25,8947.937267923928,92.51668653536481,0.0,4633.305877306804,8500.0,0.0,0.0,0.0,23674.009831766096
25-12-2030 08:00:00,1439.429,9387.455991466391,1444.8435543446744,0.0,4216.379562706799,8500.0,0.0,0.0,0.0,24988.108108517867
25-12-2030 09:00:00,1717.684,9990.54402534008,3941.297326142293,22.4390128331054,3514.2101557263486,8500.0,0.0,0.0,0.0,27686.174520041826
25-12-2030 10:00:00,2177.358,10762.986030510954,5627.456762349232,666.1405276610514,1817.894645157785,8500.0,0.0,0.0,0.0,29551.835965679024
25-12-2030 11:00:00,2004.679,11754.150558855195,6546.071124647886,979.9311114283502,349.12323854446913,8500.0,0.0,0.0,0.0,30133.9550334759
25-12-2030 12:00:00,1682.42,13167.415655693852,6271.589432589118,785.3745670021808,0.0,8392.780027704357,0.0,0.0,0.0,30299.579682989504
25-12-2030 13:00:00,1233.7169999999999,15051.34130381088,5381.46764861272,718.13958909429,0.0,7160.553223122998,0.0,0.0,0.0,29545.21876464089
