Date time,Hydraulic & pumping (MW),Wind (MW),PV (MW),CSP (MW),Biomass & biogas (MW),Cogeneration (MW),Combined cycle (MW),Importation (MW),Exportation (MW),Demand (MW)
15-03-2030 03:00:00,1792.111,14605.167011550058,0.7816437654434922,90.93225314285256,1507.0595425169558,8500.0,0.0,0.0,0.0,26496.051450975312
15-03-2030 04:00:00,1814.059,14163.640616452054,4.893588893228672,92.06286573582499,2595.9606386651812,8500.0,0.0,0.0,0.0,27170.61670974629
15-03-2030 05:00:00,2411.9829999999997,13847.400260379669,1.6797025597828235,86.0086176573276,5000.0,8500.0,0.0,173.22329387097852,0.0,30020.29487446776
15-03-2030 06:00:00,4289.234,13095.913212476604,247.90164635408627,100.93452745326161,5000.0,8500.0,0.0,2599.3762746353004,0.0,33833.359660919254
15-03-2030 07:00:00,5455.306999999999,12380.721932713666,3538.5345875995163,100.8707025488196,5000.0,8500.0,0.0,1807.0562419108592,0.0,36782.49046477286
15-03-2030 08:00:00,5005.6990000000005,11731.156760701762,8273.225281744573,713.7447885312845,3497.5286869721385,8500.0,0.0,0.0,0.0,37721.35451794976
15-03-2030 09:00:00,4751.234,11356.9249492594,11618.248987561983,4783.740412831605,0.0,5480.565175261303,0.0,0.0,0.0,37990.71352491429
15-03-2030 10:00:00,4223.452,11374.91148620902,13627.518336469326,8512.794192106592,0.0,0.0,0.0,0.0,0.0,37738.676014784935
15-03-2030 11:00:00,4322.273,11644.799381463537,14684.853678736179,6787.224295829135,0.0,0.0,0.0,0.0,0.0,37439.150356028855
15-03-2030 12:00:00,3762.499,11653.114258636475,14924.543907873505,6687.364360234218,0.0,0.0,0.0,0.0,0.0,37027.521526744196
15-03-2030 13:00:00,3376.737,11488.3311779219,14461.95631751708,6424.155725182882,0.0,0.0,0.0,0.0,0.0,35751.18022062186
15-03-2030 14:00:00,3158.595,11439.996714408566,13053.484144343145,7467.16166272724,0.0,0.0,0.0,0.0,0.0,35119.23752147895
15-03-2030 15:00:00,3619.672,11507.11895000373,10735.835541570332,8859.18972049625,0.0,0.0,0.0,0.0,0.0,34721.81621207031
15-03-2030 16:00:00,4286.727000000001,11289.855884874383,7094.905620697717,11742.627858224436,0.0,0.0,0.0,0.0,0.0,34414.11636379654
15-03-2030 17:00:00,5086.588,10781.379602241692,2374.9289546691725,16007.346769411573,0.0,0.0,0.0,0.0,0.0,34250.24332632244
15-03-2030 18:00:00,7003.273999999999,10982.06608423531,71.6243465281651,18515.527212828245,0.0,0.0,0.0,0.0,0.0,36572.49164359172
15-03-2030 19:00:00,7172.61,11892.278361876237,4.560974524954845,11454.699950155782,389.84633223849414,8500.0,0.0,0.0,0.0,39413.99561879547
15-03-2030 20:00:00,6568.607000000001,12369.95017893395,0.9022164739427543,4258.525274178469,5000.0,8500.0,0.0,2267.7928906546913,0.0,38965.777560241055
15-03-2030 21:00:00,4653.101,12321.943910131518,3.159836498601351,3645.341181517286,5000.0,8500.0,0.0,1751.8041237196503,0.0,35875.350051867055
15-03-2030 22:00:00,3042.574,12350.544520720417,1.9042172583676562,2170.3202863324173,5000.0,8500.0,0.0,1607.0871015333814,0.0,32672.430125844585
15-03-2030 23:00:00,2459.735,12631.24450653476,0.7608553674263779,1513.607608841797,5000.0,8500.0,0.0,272.8596304634775,0.0,30378.20760120746
16-03-2030 00:00:00,2211.4579999999996,12963.141033760337,4.602551320989074,1424.106857127143,3403.0097594435356,8500.0,0.0,0.0,0.0,28506.318201652004
16-03-2030 01:00:00,2051.3410000000003,12893.814943179092,1.3346151526987287,548.1921042522537,3267.017873216724,8500.0,0.0,0.0,0.0,27261.70053580077
16-03-2030 02:00:00,2077.171,12670.36568277268,3.051736828912358,424.98268514873746,3224.7134802317196,8500.0,0.0,0.0,0.0,26900.284584982048
16-03-2030 03:00:00,2036.104,12266.401997408302,0.8273782410811432,156.5807262831853,3803.160873287923,8500.0,0.0,0.0,0.0,26763.07497522049
16-03-2030 04:00:00,2086.526,11613.941744678412,4.806277621556792,93.54907422497416,4923.952727286718,8500.0,0.0,0.0,0.0,27222.775823811662
16-03-2030 05:00:00,2740.264,11048.891294449655,1.7088063170067835,91.95345161392441,5000.0,8500.0,0.0,2326.4688732943214,0.0,29709.28642567491
16-03-2030 06:00:00,4286.932,10466.29251138249,280.1777131154577,94.96233996618965,5000.0,8500.0,0.0,4722.1340442304245,0.0,33350.498608694565
16-03-2030 07:00:00,5473.319,9796.69279408532,3585.878085243692,161.89642903885394,5000.0,8500.0,0.0,3823.103298888738,0.0,36340.889607256606
16-03-2030 08:00:00,5789.593000000001,9167.28317769902,8090.091968252608,3216.5837091629787,2653.2167915205227,8500.0,0.0,0.0,0.0,37416.76864663513
16-03-2030 09:00:00,5121.9490000000005,9424.422816948369,11404.344687325085,8936.981948211265,0.0,2646.8174479173904,0.0,0.0,0.0,37534.51590040211
16-03-2030 10:00:00,4836.46,9799.089165521931,13458.645864017099,9262.434937072954,0.0,0.0,0.0,0.0,0.0,37356.62996661198
16-03-2030 11:00:00,4428.566000000001,10257.551507796652,14389.013986554626,8212.990979159898,0.0,0.0,0.0,0.0,0.0,37288.122473511175
16-03-2030 12:00:00,4177.12,10580.693120248076,14454.53485942497,7786.7585073190985,0.0,0.0,0.0,0.0,0.0,36999.10648699215
16-03-2030 13:00:00,4067.788,11145.60422523645,13817.536767384558,6828.85117445041,0.0,0.0,0.0,0.0,0.0,35859.78016707142
16-03-2030 14:00:00,3981.116,11186.582726849494,12254.731527331569,7816.306133104383,0.0,0.0,0.0,0.0,0.0,35238.73638728545
16-03-2030 15:00:00,3977.6699999999996,10950.799579179058,10100.646040157408,9833.802673694294,0.0,0.0,0.0,0.0,0.0,34862.91829303076
16-03-2030 16:00:00,4022.1440000000002,10839.657082052458,6654.964911141134,13142.77067969415,0.0,0.0,0.0,0.0,0.0,34659.53667288774
16-03-2030 17:00:00,4587.423,10792.298035221811,2141.678971237548,16947.405577681842,0.0,0.0,0.0,0.0,0.0,34468.8055841412
16-03-2030 18:00:00,6493.723,11139.564709159788,64.15715396041769,14532.87053526929,0.0,4363.779460356158,0.0,0.0,0.0,36594.09485874565
16-03-2030 19:00:00,7038.021999999999,11217.863899825785,4.3406175059734355,2707.9995170387256,5000.0,8500.0,0.0,4748.226671080327,0.0,39216.45270545081
16-03-2030 20:00:00,7043.511,10761.785094557641,0.4531870767730885,2654.2589474985703,5000.0,8500.0,0.0,4728.625381745736,0.0,38688.633610878715
16-03-2030 21:00:00,5912.139,10544.745715208912,2.8105914119138333,2657.6143139035203,5000.0,8500.0,0.0,3338.614585160136,0.0,35955.92420568448
16-03-2030 22:00:00,4514.1900000000005,10200.617976159596,1.6589141617657093,2210.4205620089706,5000.0,8500.0,0.0,2430.6296790223896,0.0,32857.517131352724
16-03-2030 23:00:00,3634.991,9584.156466189013,0.44071403796282005,694.8526168164553,5000.0,8500.0,0.0,3256.0913912021206,0.0,30670.53218824555
17-03-2030 00:00:00,2625.2110000000002,9188.724009818166,4.265779273111824,527.4854816825737,5000.0,8500.0,0.0,2812.632931195558,0.0,28658.319201969407
17-03-2030 01:00:00,2376.2969999999996,8524.545922465953,1.1059427745104728,186.05871429189307,5000.0,8500.0,0.0,2890.8928491675542,0.0,27478.900428699908
17-03-2030 02:00:00,2318.2070000000003,7995.958087967783,2.61518047055296,96.84973356897423,5000.0,8500.0,0.0,3040.370685519687,0.0,26954.000687526994
17-03-2030 03:00:00,2283.803,7938.459841409169,0.5113945912210082,90.99607804729457,5000.0,8500.0,0.0,3045.643323345819,0.0,26859.413637393503
17-03-2030 04:00:00,2236.688,8017.954467558462,4.556816845351421,91.95345161392441,5000.0,8500.0,0.0,3632.0294110009527,0.0,27483.182147018688
17-03-2030 05:00:00,3075.437,7992.998835099619,1.9333210155916163,102.01043298528371,5000.0,8500.0,0.0,5129.547651108456,0.0,29801.92724020895
17-03-2030 06:00:00,4801.481999999999,7165.871157037891,356.60002190597277,94.0687913040018,5000.0,8500.0,386.545478299573,7000.0,0.0,33304.56744854744
17-03-2030 07:00:00,5698.392000000001,6710.793437312506,3460.7735059766997,110.70885567637782,5000.0,8500.0,0.0,6445.284378487286,0.0,35925.95217745287
17-03-2030 08:00:00,6954.821,6270.825508718804,7429.644563248893,683.4553124518142,5000.0,8500.0,0.0,2426.605132578039,0.0,37265.35151699755
17-03-2030 09:00:00,6412.312000000001,6577.330032864332,10526.949560614765,2867.8444312919446,2779.8937901147,8500.0,0.0,0.0,0.0,37664.32981488574
17-03-2030 10:00:00,5520.959000000001,7429.64436312554,12744.876218099484,5272.967423222952,0.0,6522.473218526371,0.0,0.0,0.0,37490.920222974346
17-03-2030 11:00:00,4238.0740000000005,7758.423957342516,14003.414149414783,8095.8335325702765,0.0,2930.218898937058,0.0,0.0,0.0,37025.964538264634
17-03-2030 12:00:00,4136.849,7980.879466166188,14381.950088908414,10017.820233562401,0.0,299.63466980613885,0.0,0.0,0.0,36817.133458443146
17-03-2030 13:00:00,3956.602,7799.958006427095,13926.38066172256,9878.286957965436,0.0,0.0,0.0,0.0,0.0,35561.22762611509
17-03-2030 14:00:00,3496.619,8259.938478426004,12636.497983877061,10053.173788884465,0.0,0.0,0.0,0.0,0.0,34446.22925118753
17-03-2030 15:00:00,3803.603,8242.967694939187,10450.780870280056,11270.419955998412,0.0,0.0,0.0,0.0,0.0,33767.771521217655
17-03-2030 16:00:00,4302.2,8148.326607858109,6960.778876691296,14005.365134526624,0.0,0.0,0.0,0.0,0.0,33416.67061907603
17-03-2030 17:00:00,4959.637,8722.401495891761,2423.4074988450825,13112.222643727575,0.0,4093.710634681109,0.0,0.0,0.0,33311.379273145525
17-03-2030 18:00:00,6392.290000000001,9408.674971294926,93.04886952460295,2581.471202904226,5000.0,8500.0,0.0,3486.0953196992486,0.0,35461.580363423
17-03-2030 19:00:00,7709.6990000000005,9951.886722073441,4.498609330903503,1000.8747979288148,5000.0,8500.0,0.0,5517.416912226981,0.0,37684.37604156014
17-03-2030 20:00:00,7414.959000000001,10388.583704498118,0.5820751444791964,784.1801295047663,5000.0,8500.0,0.0,5193.978857565442,0.0,37282.28376671281
17-03-2030 21:00:00,5923.907,10284.008768569636,2.4987654416571212,330.0112273390561,5000.0,8500.0,0.0,4571.817386470648,0.0,34612.243147821
17-03-2030 22:00:00,4786.498,9410.67347540044,1.4343994631808763,97.12326887372564,5000.0,8500.0,0.0,4000.505715232757,0.0,31796.234858970103
17-03-2030 23:00:00,3703.0950000000003,8162.514153517246,0.295195251843021,92.07198357931667,5000.0,8500.0,0.0,4312.421891149377,0.0,29770.398223497785
18-03-2030 00:00:00,3516.161,6886.3501052968,3.887430429200347,85.34301508243257,5000.0,8500.0,0.0,4096.525244080713,0.0,28088.266794889147
18-03-2030 01:00:00,3600.830999999999,6447.859969647175,0.7691707266332236,86.82010572809007,5000.0,8500.0,0.0,2957.2776084060933,0.0,26593.55785450799
18-03-2030 02:00:00,3108.854,6148.581229611578,2.3657196943475904,85.96302843986905,5000.0,8500.0,0.0,3074.3963593508925,0.0,25920.160337096684
18-03-2030 03:00:00,3129.827,5981.658466061103,0.21204165977456435,84.93271212530549,5000.0,8500.0,0.0,2627.9820238173834,0.0,25324.61224366357
18-03-2030 04:00:00,3131.009,5916.367886980991,4.27409463231867,85.66213960464253,5000.0,8500.0,0.0,2696.446429763062,0.0,25333.759550981016
18-03-2030 05:00:00,2831.4759999999997,5978.624040102732,1.916690297177925,88.64367442643264,5000.0,8500.0,0.0,3321.373148245875,0.0,25722.033553072215
18-03-2030 06:00:00,3138.853,5930.815788220847,378.44031286275293,92.77405752817859,5000.0,8500.0,0.0,3418.1898159738957,0.0,26459.072974585673
18-03-2030 07:00:00,3360.826,5809.715606876777,4298.965871706346,131.33341765463237,5000.0,8500.0,0.0,1218.2494407467111,0.0,28319.090336984467
18-03-2030 08:00:00,4234.420999999999,4702.894529013483,9093.880554906982,3860.020806529665,409.90770651883213,8500.0,0.0,0.0,0.0,30801.12459696896
18-03-2030 09:00:00,4927.722000000001,3611.709453913322,12248.840095333517,11503.085646224516,0.0,0.0,0.0,0.0,0.0,32291.357195471355
18-03-2030 10:00:00,4673.411,3435.426723887025,14043.273823772795,10269.059562295166,0.0,0.0,0.0,0.0,0.0,32421.171109954987
18-03-2030 11:00:00,4291.023,3484.3955749421116,14888.492668032226,9380.468654926224,0.0,0.0,0.0,0.0,0.0,32044.379897900562
18-03-2030 12:00:00,4293.997,3511.797083067702,15011.09848185756,9200.629281702832,0.0,0.0,0.0,0.0,0.0,32017.521846628093
18-03-2030 13:00:00,3846.112,4035.70035060295,14502.585162601727,8818.624735051655,0.0,0.0,0.0,0.0,0.0,31203.022248256333
18-03-2030 14:00:00,3598.121,4669.413168031121,13250.49995003094,8312.113538338981,0.0,0.0,0.0,0.0,0.0,29830.14765640104
18-03-2030 15:00:00,3540.443,5284.602235938191,10951.473594201856,9114.764773084089,0.0,0.0,0.0,0.0,0.0,28891.283603224136
18-03-2030 16:00:00,3723.089,5641.280214072131,7473.73675544319,11693.902542049478,0.0,0.0,0.0,0.0,0.0,28532.0085115648
18-03-2030 17:00:00,4050.911,6041.366068075813,2686.0273309952854,15802.943873159906,0.0,0.0,0.0,0.0,0.0,28581.248272231005
18-03-2030 18:00:00,5123.261,7084.950075664661,106.38254801277998,18353.01921116891,0.0,0.0,0.0,0.0,0.0,30667.612834846357
18-03-2030 19:00:00,6182.728,8002.307463855298,4.710650990678067,19173.208401685104,0.0,0.0,0.0,0.0,0.0,33362.95451653108
18-03-2030 20:00:00,5878.621,8202.344890387125,0.565444426065505,19541.829504924914,0.0,0.0,0.0,0.0,0.0,33623.3608397381
18-03-2030 21:00:00,5238.272999999999,8010.046625166647,2.652599586983766,18719.25609680771,0.0,0.0,0.0,0.0,0.0,31970.228321561342
18-03-2030 22:00:00,4095.1200000000003,7301.303729751498,1.4427148223877224,3210.718270962931,5000.0,8500.0,0.0,1911.5155353709888,0.0,30020.100250907803
18-03-2030 23:00:00,3099.216,6503.691573791192,0.2785645334293297,1831.2003333451403,5000.0,8500.0,0.0,2886.467551854319,0.0,27820.85402352408
19-03-2030 00:00:00,2887.837,5701.7853842390405,3.912376506820883,1227.890865185482,5000.0,8500.0,0.0,2485.658422837032,0.0,25807.084048768374
19-03-2030 01:00:00,2616.7450000000003,5179.5139228082935,0.7192785713921498,583.113444825514,5000.0,8500.0,0.0,2567.7414599040603,0.0,24447.83310610926
