Date time,Hydraulic & pumping (MW),Wind (MW),PV (MW),CSP (MW),Biomass & biogas (MW),Cogeneration (MW),Combined cycle (MW),Importation (MW),Exportation (MW),Demand (MW)
10-10-2030 20:00:00,1537.9160000000002,2896.0995541627394,3.490804135545926,865.4083699609029,5000.0,8500.0,8665.11236164223,7000.0,0.0,34468.027089901414
10-10-2030 21:00:00,1058.392,2894.2001607885763,2.4442652699597223,362.0962473137489,5000.0,8500.0,6749.446384862185,7000.0,0.0,31566.579058234467
10-10-2030 22:00:00,968.304,3230.021982247734,1.6365339307488946,359.5907262202483,5000.0,8500.0,5033.920090608517,7000.0,0.0,30093.47333300725
10-10-2030 23:00:00,933.9759999999999,3758.6943608742768,4.579485505786606,230.79171509054513,5000.0,8500.0,2999.0648512835905,7000.0,0.0,28427.106412754198
11-10-2030 00:00:00,661.9060000000001,4161.562993307406,1.727842690833597,67.05383523158497,5000.0,8500.0,2241.180864066777,7000.0,0.0,27633.4315352966
11-10-2030 01:00:00,553.792,4497.369035797722,4.312582976308247,67.56601357666521,5000.0,8500.0,1503.3975292879586,7000.0,0.0,27126.437161638656
11-10-2030 02:00:00,602.53,4628.020870167351,0.9763013578287398,71.96797881276018,5000.0,8500.0,1124.0367330364606,7000.0,0.0,26927.531883374402
11-10-2030 03:00:00,602.8000000000001,5046.126069386991,4.481152994926157,69.53859233812285,5000.0,8500.0,1025.5203190044267,7000.0,0.0,27248.466133724465
11-10-2030 04:00:00,754.8930000000001,5469.576394301318,3.3924716246854767,101.95117598691647,5000.0,8500.0,2575.666006687108,7000.0,0.0,29405.479048600027
11-10-2030 05:00:00,1260.276,5633.648084674916,9.748966076735906,109.75151375590865,5000.0,8500.0,5933.218082800078,7000.0,0.0,33446.64264730764
11-10-2030 06:00:00,1699.128,5426.069832466122,515.6205681983138,80.97262782558967,5000.0,8500.0,7290.975331198657,7000.0,0.0,35512.76635968868
11-10-2030 07:00:00,1534.536,4733.791243046771,5872.698498617021,125.75362637517213,5000.0,8500.0,3255.1222244670316,7000.0,0.0,36021.901592505994
11-10-2030 08:00:00,1585.8239999999998,3703.878223122723,12720.546459935558,2916.2119916360775,5000.0,8500.0,0.0,2205.0019075608307,0.0,36631.46258225519
11-10-2030 09:00:00,1514.2459999999999,3256.716052783483,17896.495905349322,9921.974271526156,0.0,4358.0990139476635,0.0,0.0,0.0,36947.53124360662
11-10-2030 10:00:00,1071.1860000000001,3367.886777748531,20913.056388516852,11649.57951479773,0.0,666.7082285814977,0.0,0.0,0.0,37668.41690964461
11-10-2030 11:00:00,939.989,3966.8603796723773,22024.66328128957,11652.666427526186,0.0,0.0,0.0,0.0,0.0,37736.34053206559
11-10-2030 12:00:00,752.301,5025.04339464511,21886.492056029092,11633.390526295801,0.0,0.0,0.0,0.0,0.0,36784.04745325243
11-10-2030 13:00:00,704.456,5493.258654159656,20519.389205037824,11971.206751521153,0.0,0.0,0.0,0.0,0.0,35977.72204439838
11-10-2030 14:00:00,707.8480000000001,5575.5657003733995,17607.573917188995,12282.285882867516,0.0,0.0,0.0,0.0,0.0,35943.662921407915
11-10-2030 15:00:00,812.182,5386.910376546455,12807.950014588945,11641.737649054812,0.0,0.0,0.0,0.0,0.0,35836.03609275808
11-10-2030 16:00:00,1008.9609999999999,4793.163558050991,5739.521160158094,9285.883373581444,4706.162296525934,8500.0,0.0,0.0,0.0,35147.65256123096
11-10-2030 17:00:00,1696.1230000000003,4595.348542812195,447.67982694451956,4545.015263610078,5000.0,8500.0,3803.140549780972,7000.0,0.0,35587.307183147765
11-10-2030 18:00:00,2288.3230000000003,4458.1444916315895,4.509247998029143,2284.703013481139,5000.0,8500.0,8225.37797106789,7000.0,0.0,37761.05772417865
11-10-2030 19:00:00,1875.5579999999998,4284.595558098225,1.559272672215685,1145.4937901009266,5000.0,8500.0,9186.061159322431,7000.0,0.0,36993.2677801938
